Quantity good: 2000;;;;;;;;;;
Quantity bad: 155;;;;;;;;;;
Date time from: 1.1.2026 ?. 6:00:00 to: 22.1.2026 ?. 6:00:00;;;;;;;;;;
Date, time;Station number;Station Decription;Ident-Nr.;DeviceNr.;Status;Workorder number;Failure Componant;Station Number Diag.;;pass
2026.01.08 14:46:30;ICT.551;In-circuit test;2261125024024502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:46:29;ICT.551;In-circuit test;2261125024024501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:45:39;ICT.551;In-circuit test;2261125024206504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:45:39;ICT.551;In-circuit test;2261125024206503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:45:39;ICT.551;In-circuit test;2261125024206502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:45:39;ICT.551;In-circuit test;2261125024206501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:44:48;ICT.551;In-circuit test;2261125024115504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:44:47;ICT.551;In-circuit test;2261125024115503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:44:47;ICT.551;In-circuit test;2261125024115502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:44:47;ICT.551;In-circuit test;2261125024115501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:56;ICT.551;In-circuit test;2261125023936504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:56;ICT.551;In-circuit test;2261125023936503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:56;ICT.551;In-circuit test;2261125023936502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:55;ICT.551;In-circuit test;2261125023936501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:04;ICT.551;In-circuit test;2261125022033504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:04;ICT.551;In-circuit test;2261125022033503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:03;ICT.551;In-circuit test;2261125022033502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:43:03;ICT.551;In-circuit test;2261125022033501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:42:13;ICT.551;In-circuit test;2261125023847504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:42:13;ICT.551;In-circuit test;2261125023847503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:42:13;ICT.551;In-circuit test;2261125023847502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:42:13;ICT.551;In-circuit test;2261125023847501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:53;ICT.551;In-circuit test;2261125023708504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:52;ICT.551;In-circuit test;2261125023708503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:52;ICT.551;In-circuit test;2261125023708502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:52;ICT.551;In-circuit test;2261125023708501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:01;ICT.551;In-circuit test;2261125023617504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:01;ICT.551;In-circuit test;2261125023617503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:01;ICT.551;In-circuit test;2261125023617502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:40:01;ICT.551;In-circuit test;2261125023617501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:39:10;ICT.551;In-circuit test;2261125023523504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:39:10;ICT.551;In-circuit test;2261125023523503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:39:10;ICT.551;In-circuit test;2261125023523502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:39:10;ICT.551;In-circuit test;2261125023523501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:38:19;ICT.551;In-circuit test;2261125022308504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:38:19;ICT.551;In-circuit test;2261125022308503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:38:19;ICT.551;In-circuit test;2261125022308502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:38:19;ICT.551;In-circuit test;2261125022308501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:37:28;ICT.551;In-circuit test;2261125022216504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:37:28;ICT.551;In-circuit test;2261125022216503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:37:28;ICT.551;In-circuit test;2261125022216502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:37:28;ICT.551;In-circuit test;2261125022216501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:36:38;ICT.551;In-circuit test;2261125022124504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:36:38;ICT.551;In-circuit test;2261125022124503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:36:38;ICT.551;In-circuit test;2261125022124502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:36:37;ICT.551;In-circuit test;2261125022124501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:35:46;ICT.551;In-circuit test;2261125021940504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:35:46;ICT.551;In-circuit test;2261125021940503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:35:46;ICT.551;In-circuit test;2261125021940502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:35:46;ICT.551;In-circuit test;2261125021940501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:21:39;ICT.551;In-circuit test;2261125021850504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:21:39;ICT.551;In-circuit test;2261125021850503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:21:38;ICT.551;In-circuit test;2261125021850502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:21:38;ICT.551;In-circuit test;2261125021850501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:20:46;ICT.551;In-circuit test;2191225082724504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:20:46;ICT.551;In-circuit test;2191225082724503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:20:46;ICT.551;In-circuit test;2191225082724502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:20:46;ICT.551;In-circuit test;2191225082724501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:18:36;ICT.551;In-circuit test;2261125024255504;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:18:36;ICT.551;In-circuit test;2261125024255503;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:18:36;ICT.551;In-circuit test;2261125024255502;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:18:35;ICT.551;In-circuit test;2261125024255501;29213244;0;29213244_G70CIDLH_01;;;;
2026.01.08 14:00:47;ICT.551;In-circuit test;2060126134000504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 14:00:47;ICT.551;In-circuit test;2060126134000503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 14:00:47;ICT.551;In-circuit test;2060126134000502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 14:00:47;ICT.551;In-circuit test;2060126134000501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:59:32;ICT.551;In-circuit test;2060126133605504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:59:31;ICT.551;In-circuit test;2060126133605503_EE10060A9;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:59:30;ICT.551;In-circuit test;2060126133605502;27369443;1;27369443_G65LHFPD_01;;;;
2026.01.08 13:59:30;ICT.551;In-circuit test;2060126133605501;27369443;1;27369443_G65LHFPD_01;"8000001,;";;;
2026.01.08 13:58:45;ICT.551;In-circuit test;2060126130846504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:58:45;ICT.551;In-circuit test;2060126130846503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:58:44;ICT.551;In-circuit test;2060126130846502_EE1006123;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:58:44;ICT.551;In-circuit test;2060126130846501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:58;ICT.551;In-circuit test;2060126125508504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:58;ICT.551;In-circuit test;2060126125508503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:58;ICT.551;In-circuit test;2060126125508502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:58;ICT.551;In-circuit test;2060126125508501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:10;ICT.551;In-circuit test;2060126130729504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:10;ICT.551;In-circuit test;2060126130729503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:10;ICT.551;In-circuit test;2060126130729502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:57:09;ICT.551;In-circuit test;2060126130729501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:56:24;ICT.551;In-circuit test;2060126130533504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:56:23;ICT.551;In-circuit test;2060126130533503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:56:23;ICT.551;In-circuit test;2060126130533502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:56:23;ICT.551;In-circuit test;2060126130533501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:55:37;ICT.551;In-circuit test;2060126130219504_EE1006123;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:55:37;ICT.551;In-circuit test;2060126130219503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:55:37;ICT.551;In-circuit test;2060126130219502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:55:37;ICT.551;In-circuit test;2060126130219501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:54:50;ICT.551;In-circuit test;2211025102508504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:54:50;ICT.551;In-circuit test;2211025102508503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:54:50;ICT.551;In-circuit test;2211025102508502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:54:50;ICT.551;In-circuit test;2211025102508501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:52:07;ICT.551;In-circuit test;2211025102340504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:52:07;ICT.551;In-circuit test;2211025102340503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:52:06;ICT.551;In-circuit test;2211025102340502_EE10060A9;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:52:05;ICT.551;In-circuit test;2211025102340501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:51:19;ICT.551;In-circuit test;2191225102611504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:51:18;ICT.551;In-circuit test;2191225102611503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:51:18;ICT.551;In-circuit test;2191225102611502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:51:18;ICT.551;In-circuit test;2191225102611501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:50:32;ICT.551;In-circuit test;2191225102518504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:50:32;ICT.551;In-circuit test;2191225102518503;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:50:32;ICT.551;In-circuit test;2191225102518502;27369443;1;27369443_G65LHFPD_01;;;;
2026.01.08 13:50:31;ICT.551;In-circuit test;2191225102518501;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:34:08;ICT.551;In-circuit test;2211025102129504;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:34:08;ICT.551;In-circuit test;2211025102129503;27369443;1;27369443_G65LHFPD_01;;;;
2026.01.08 13:34:07;ICT.551;In-circuit test;2211025102129502;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 13:34:06;ICT.551;In-circuit test;2211025102129501_EE10060A5;27369443;0;27369443_G65LHFPD_01;;;;
2026.01.08 11:16:54;ICT.551;In-circuit test;2070126200933504_EE10049A2;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:54;ICT.551;In-circuit test;2070126200933503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:53;ICT.551;In-circuit test;2070126200933502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:53;ICT.551;In-circuit test;2070126200933501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:03;ICT.551;In-circuit test;2070126200853504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:03;ICT.551;In-circuit test;2070126200853503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:03;ICT.551;In-circuit test;2070126200853502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:16:03;ICT.551;In-circuit test;2070126200853501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:15:13;ICT.551;In-circuit test;2070126200648504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:15:13;ICT.551;In-circuit test;2070126200648503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:15:12;ICT.551;In-circuit test;2070126200648502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:15:12;ICT.551;In-circuit test;2070126200648501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:14:22;ICT.551;In-circuit test;2070126200204504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:14:22;ICT.551;In-circuit test;2070126200204503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:14:22;ICT.551;In-circuit test;2070126200204502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:14:22;ICT.551;In-circuit test;2070126200204501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:13:31;ICT.551;In-circuit test;2070126192730504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:13:31;ICT.551;In-circuit test;2070126192730503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:13:31;ICT.551;In-circuit test;2070126192730502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:13:31;ICT.551;In-circuit test;2070126192730501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:12:40;ICT.551;In-circuit test;2070126194611504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:12:40;ICT.551;In-circuit test;2070126194611503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:12:40;ICT.551;In-circuit test;2070126194611502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:12:40;ICT.551;In-circuit test;2070126194611501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:11:49;ICT.551;In-circuit test;2070126194531504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:11:49;ICT.551;In-circuit test;2070126194531503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:11:49;ICT.551;In-circuit test;2070126194531502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:11:49;ICT.551;In-circuit test;2070126194531501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:59;ICT.551;In-circuit test;2070126194409504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:59;ICT.551;In-circuit test;2070126194409503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:58;ICT.551;In-circuit test;2070126194409502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:58;ICT.551;In-circuit test;2070126194409501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:08;ICT.551;In-circuit test;2070126194450504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:08;ICT.551;In-circuit test;2070126194450503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:08;ICT.551;In-circuit test;2070126194450502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:10:07;ICT.551;In-circuit test;2070126194450501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:07:34;ICT.551;In-circuit test;2070126194329504;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:07:34;ICT.551;In-circuit test;2070126194329503;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:07:33;ICT.551;In-circuit test;2070126194329502;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 11:07:32;ICT.551;In-circuit test;2070126194329501;27367343;0;27367343_G65LHCID_01;;;;
2026.01.08 09:29:56;ICT.551;In-circuit test;2110925021025504;27899416;0;27899416-1;;;;
2026.01.08 09:29:56;ICT.551;In-circuit test;2110925021025503;27899416;0;27899416-1;;;;
2026.01.08 09:29:56;ICT.551;In-circuit test;2110925021025502;27899416;1;27899416-1;"8000001,;";;;
2026.01.08 09:29:55;ICT.551;In-circuit test;2110925021025501;27899416;0;27899416-1;;;;
2026.01.08 09:26:03;ICT.551;In-circuit test;2110925015923504;27899416;1;27899416-1;"8000001,;";;;
2026.01.08 09:26:02;ICT.551;In-circuit test;2110925015923503;27899416;0;27899416-1;;;;
2026.01.08 09:26:02;ICT.551;In-circuit test;2110925015923502;27899416;0;27899416-1;;;;
2026.01.08 09:26:02;ICT.551;In-circuit test;2110925015923501;27899416;0;27899416-1;;;;
2026.01.08 09:24:48;ICT.551;In-circuit test;2110925023331504;27899416;0;27899416-1;;;;
2026.01.08 09:24:47;ICT.551;In-circuit test;2110925023331503;27899416;0;27899416-1;;;;
2026.01.08 09:24:47;ICT.551;In-circuit test;2110925023331502;27899416;0;27899416-1;;;;
2026.01.08 09:24:47;ICT.551;In-circuit test;2110925023331501;27899416;0;27899416-1;;;;
2026.01.08 09:20:39;ICT.551;In-circuit test;2110925022053504;27899416;1;27899416-1;"8000001,;";;;
2026.01.08 09:20:39;ICT.551;In-circuit test;2110925022053503;27899416;0;27899416-1;;;;
2026.01.08 09:20:39;ICT.551;In-circuit test;2110925022053502;27899416;0;27899416-1;;;;
2026.01.08 09:20:39;ICT.551;In-circuit test;2110925022053501;27899416;0;27899416-1;;;;
2026.01.08 09:19:42;ICT.551;In-circuit test;2110925022739504;27899416;1;27899416-1;"8000001,;";;;
2026.01.08 09:19:42;ICT.551;In-circuit test;2110925022739503;27899416;0;27899416-1;;;;
2026.01.08 09:19:41;ICT.551;In-circuit test;2110925022739502;27899416;0;27899416-1;;;;
2026.01.08 09:19:41;ICT.551;In-circuit test;2110925022739501;27899416;0;27899416-1;;;;
2026.01.08 09:16:52;ICT.551;In-circuit test;2110925022650504;27899416;0;27899416-1;;;;
2026.01.08 09:16:51;ICT.551;In-circuit test;2110925022650503;27899416;0;27899416-1;;;;
2026.01.08 09:16:51;ICT.551;In-circuit test;2110925022650502;27899416;0;27899416-1;;;;
2026.01.08 09:16:50;ICT.551;In-circuit test;2110925022650501;27899416;0;27899416-1;;;;
2026.01.08 09:16:00;ICT.551;In-circuit test;2110925022829504;27899416;0;27899416-1;;;;
2026.01.08 09:16:00;ICT.551;In-circuit test;2110925022829503;27899416;0;27899416-1;;;;
2026.01.08 09:16:00;ICT.551;In-circuit test;2110925022829502;27899416;0;27899416-1;;;;
2026.01.08 09:15:59;ICT.551;In-circuit test;2110925022829501;27899416;0;27899416-1;;;;
2026.01.08 09:15:09;ICT.551;In-circuit test;2110925020013504;27899416;0;27899416-1;;;;
2026.01.08 09:15:09;ICT.551;In-circuit test;2110925020013503;27899416;0;27899416-1;;;;
2026.01.08 09:15:09;ICT.551;In-circuit test;2110925020013502;27899416;0;27899416-1;;;;
2026.01.08 09:15:08;ICT.551;In-circuit test;2110925020013501;27899416;0;27899416-1;;;;
2026.01.08 09:14:04;ICT.551;In-circuit test;2110925014522504;27899416;0;27899416-1;;;;
2026.01.08 09:14:04;ICT.551;In-circuit test;2110925014522503;27899416;0;27899416-1;;;;
2026.01.08 09:14:03;ICT.551;In-circuit test;2110925014522502;27899416;0;27899416-1;;;;
2026.01.08 09:14:03;ICT.551;In-circuit test;2110925014522501;27899416;0;27899416-1;;;;
2026.01.08 09:13:13;ICT.551;In-circuit test;2110925015200504;27899416;0;27899416-1;;;;
2026.01.08 09:13:12;ICT.551;In-circuit test;2110925015200503;27899416;0;27899416-1;;;;
2026.01.08 09:13:12;ICT.551;In-circuit test;2110925015200502;27899416;0;27899416-1;;;;
2026.01.08 09:13:12;ICT.551;In-circuit test;2110925015200501;27899416;0;27899416-1;;;;
2026.01.08 09:12:22;ICT.551;In-circuit test;2110925011623504;27899416;0;27899416-1;;;;
2026.01.08 09:12:22;ICT.551;In-circuit test;2110925011623503;27899416;0;27899416-1;;;;
2026.01.08 09:12:21;ICT.551;In-circuit test;2110925011623502;27899416;0;27899416-1;;;;
2026.01.08 09:12:20;ICT.551;In-circuit test;2110925011623501;27899416;0;27899416-1;;;;
2026.01.08 09:11:29;ICT.551;In-circuit test;2110925011712504;27899416;0;27899416-1;;;;
2026.01.08 09:11:29;ICT.551;In-circuit test;2110925011712503;27899416;0;27899416-1;;;;
2026.01.08 09:11:29;ICT.551;In-circuit test;2110925011712502;27899416;0;27899416-1;;;;
2026.01.08 09:11:28;ICT.551;In-circuit test;2110925011712501;27899416;0;27899416-1;;;;
2026.01.08 09:10:34;ICT.551;In-circuit test;2110925020754504;27899416;0;27899416-1;;;;
2026.01.08 09:10:34;ICT.551;In-circuit test;2110925020754503;27899416;0;27899416-1;;;;
2026.01.08 09:10:34;ICT.551;In-circuit test;2110925020754502;27899416;0;27899416-1;;;;
2026.01.08 09:10:33;ICT.551;In-circuit test;2110925020754501;27899416;0;27899416-1;;;;
2026.01.08 09:09:17;ICT.551;In-circuit test;2110925022417504;27899416;0;27899416-1;;;;
2026.01.08 09:09:17;ICT.551;In-circuit test;2110925022417503;27899416;0;27899416-1;;;;
2026.01.08 09:09:16;ICT.551;In-circuit test;2110925022417502;27899416;0;27899416-1;;;;
2026.01.08 09:09:16;ICT.551;In-circuit test;2110925022417501;27899416;0;27899416-1;;;;
2026.01.08 09:08:26;ICT.551;In-circuit test;2110925022328504;27899416;1;27899416-1;"8000001,;";;;
2026.01.08 09:08:26;ICT.551;In-circuit test;2110925022328503;27899416;0;27899416-1;;;;
2026.01.08 09:08:26;ICT.551;In-circuit test;2110925022328502;27899416;0;27899416-1;;;;
2026.01.08 09:08:25;ICT.551;In-circuit test;2110925022328501;27899416;0;27899416-1;;;;
2026.01.08 09:07:35;ICT.551;In-circuit test;2110925022147504;27899416;0;27899416-1;;;;
2026.01.08 09:07:34;ICT.551;In-circuit test;2110925022147503;27899416;0;27899416-1;;;;
2026.01.08 09:07:34;ICT.551;In-circuit test;2110925022147502;27899416;0;27899416-1;;;;
2026.01.08 09:07:34;ICT.551;In-circuit test;2110925022147501;27899416;0;27899416-1;;;;
2026.01.08 09:06:44;ICT.551;In-circuit test;2110925022238504;27899416;0;27899416-1;;;;
2026.01.08 09:06:44;ICT.551;In-circuit test;2110925022238503;27899416;0;27899416-1;;;;
2026.01.08 09:06:43;ICT.551;In-circuit test;2110925022238502;27899416;0;27899416-1;;;;
2026.01.08 09:06:43;ICT.551;In-circuit test;2110925022238501;27899416;0;27899416-1;;;;
2026.01.08 09:05:24;ICT.551;In-circuit test;2110925023923504;27899416;0;27899416-1;;;;
2026.01.08 09:05:23;ICT.551;In-circuit test;2110925023923503;27899416;0;27899416-1;;;;
2026.01.08 09:05:23;ICT.551;In-circuit test;2110925023923502;27899416;0;27899416-1;;;;
2026.01.08 09:05:23;ICT.551;In-circuit test;2110925023923501;27899416;0;27899416-1;;;;
2026.01.08 09:04:32;ICT.551;In-circuit test;2110925022559504;27899416;0;27899416-1;;;;
2026.01.08 09:04:31;ICT.551;In-circuit test;2110925022559503;27899416;0;27899416-1;;;;
2026.01.08 09:04:31;ICT.551;In-circuit test;2110925022559502;27899416;0;27899416-1;;;;
2026.01.08 09:04:31;ICT.551;In-circuit test;2110925022559501;27899416;0;27899416-1;;;;
2026.01.07 16:49:58;ICT.551;In-circuit test;2110925023101504;27899416;0;27899416-1;;;;
2026.01.07 16:49:58;ICT.551;In-circuit test;2110925023101503;27899416;0;27899416-1;;;;
2026.01.07 16:49:58;ICT.551;In-circuit test;2110925023101502;27899416;0;27899416-1;;;;
2026.01.07 16:49:57;ICT.551;In-circuit test;2110925023101501;27899416;0;27899416-1;;;;
2026.01.07 16:49:06;ICT.551;In-circuit test;2110925023241504;27899416;0;27899416-1;;;;
2026.01.07 16:49:06;ICT.551;In-circuit test;2110925023241503;27899416;0;27899416-1;;;;
2026.01.07 16:49:06;ICT.551;In-circuit test;2110925023241502;27899416;0;27899416-1;;;;
2026.01.07 16:49:06;ICT.551;In-circuit test;2110925023241501;27899416;0;27899416-1;;;;
2026.01.07 16:48:15;ICT.551;In-circuit test;2110925024015504;27899416;0;27899416-1;;;;
2026.01.07 16:48:15;ICT.551;In-circuit test;2110925024015503;27899416;0;27899416-1;;;;
2026.01.07 16:48:15;ICT.551;In-circuit test;2110925024015502;27899416;0;27899416-1;;;;
2026.01.07 16:48:15;ICT.551;In-circuit test;2110925024015501;27899416;0;27899416-1;;;;
2026.01.07 16:47:14;ICT.551;In-circuit test;2200825094630504;27899416;0;27899416-1;;;;
2026.01.07 16:47:14;ICT.551;In-circuit test;2200825094630503;27899416;0;27899416-1;;;;
2026.01.07 16:47:14;ICT.551;In-circuit test;2200825094630502;27899416;0;27899416-1;;;;
2026.01.07 16:47:14;ICT.551;In-circuit test;2200825094630501;27899416;0;27899416-1;;;;
2026.01.07 16:18:12;ICT.551;In-circuit test;2200825094630504;27899416;0;27899416-1;;;;
2026.01.07 16:18:11;ICT.551;In-circuit test;2200825094630503;27899416;0;27899416-1;;;;
2026.01.07 16:18:11;ICT.551;In-circuit test;2200825094630502;27899416;0;27899416-1;;;;
2026.01.07 16:18:11;ICT.551;In-circuit test;2200825094630501;27899416;0;27899416-1;;;;
2026.01.07 16:17:13;ICT.551;In-circuit test;2200825094716504;27899416;0;27899416-1;;;;
2026.01.07 16:17:12;ICT.551;In-circuit test;2200825094716503;27899416;0;27899416-1;;;;
2026.01.07 16:17:12;ICT.551;In-circuit test;2200825094716502;27899416;0;27899416-1;;;;
2026.01.07 16:17:12;ICT.551;In-circuit test;2200825094716501;27899416;0;27899416-1;;;;
2026.01.07 16:11:54;ICT.551;In-circuit test;2110625184745504;27899416;0;27899416-1;;;;
2026.01.07 16:11:54;ICT.551;In-circuit test;2110625184745503;27899416;0;27899416-1;;;;
2026.01.07 16:11:52;ICT.551;In-circuit test;2110625184745502;27899416;0;27899416-1;;;;
2026.01.07 16:11:51;ICT.551;In-circuit test;2110625184745501;27899416;0;27899416-1;;;;
2026.01.07 16:09:25;ICT.551;In-circuit test;2200825094716504;27899416;0;27899416-1;;;;
2026.01.07 16:09:24;ICT.551;In-circuit test;2200825094716503;27899416;0;27899416-1;;;;
2026.01.07 16:09:24;ICT.551;In-circuit test;2200825094716502;27899416;0;27899416-1;;;;
